ref_area,indicator,source,sex,time,obs_value,obs_status,note_source,note_indicator
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2022,46.263,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2021,51.784,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2021,21.52,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2021,30.265,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2020,38.24,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2020,8.372,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2020,29.868,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2019,49.318,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2019,13.378,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2019,35.939,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2018,38.019,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2018,18,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2018,20.019,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2017,90.107,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2017,41.886,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2017,48.22,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2016,65.422,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2016,28.56,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2016,36.862,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2015,69.582,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2015,36.355,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2015,33.227,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2014,70.61,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2014,36.165,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2014,34.445,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2013,63.056,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2013,29.173,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2013,33.883,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2012,51.986,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2012,24.787,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2012,27.2,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2011,54.656,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2011,29.816,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2011,24.839,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2010,37.279,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2010,20.965,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2010,16.313,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2009,28.227,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2009,14.351,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2009,13.876,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2008,45.012,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2008,26.187,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2008,18.826,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2007,49.918,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2007,27.5,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_F,2007,22.418,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2022,9.213,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2022,3.815,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2022,5.398,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2021,7.87,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2021,3.756,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2021,4.114,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2020,7.859,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2020,4.192,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2020,3.667,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2019,10.816,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2019,3.902,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2019,6.914,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2018,8.02,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2018,3.513,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2018,4.507,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2017,9.211,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2017,3.771,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2017,5.44,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2016,9.974,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2016,4.354,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2016,5.62,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2015,15.493,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2015,8.455,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2015,7.038,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2014,15.734,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2014,8.187,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2014,7.547,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2013,16.745,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2013,8.844,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2013,7.901,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2012,12.089,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2012,5.263,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2012,6.826,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2011,12.368,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2011,6.483,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2011,5.885,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2010,8.152,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2010,4.726,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2010,3.426,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2009,8.02,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2009,4.211,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2009,3.809,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2008,16.101,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2008,9.441,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2008,6.66,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_T,2007,16.632,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_M,2007,9.537,,R1:3513_T2:85,
SVN,EMP_NIFL_SEX_NB,BB:445,SEX_F,2007,7.095,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2022,152.338,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2022,91.078,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2022,61.26,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2021,116.402,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2021,53.093,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2021,63.309,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2020,131.197,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2020,74.588,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2020,56.609,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2019,155.057,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2019,88.302,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2019,66.755,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2018,127.541,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2018,64.201,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2018,63.339,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2017,160.64,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2017,84.346,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2017,76.295,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2016,144.378,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2016,81.208,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2016,63.17,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2015,172.904,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2015,91.285,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2015,81.619,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2014,139.501,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2014,73.423,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2014,66.078,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2013,134.624,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2013,71.391,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2013,63.233,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2012,141.914,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2012,68.079,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2012,73.835,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2011,166.376,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2011,87.757,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2011,78.62,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2010,184.183,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2010,94.575,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2010,89.608,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2009,144.202,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2009,75.424,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2009,68.778,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2008,174.786,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2008,86.021,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2008,88.765,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_T,2007,148.372,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_M,2007,73.658,,R1:3513_T2:85,
SWE,EMP_NIFL_SEX_NB,BB:3063,SEX_F,2007,74.715,,R1:3513_T2:85,
SWZ,EMP_NIFL_SEX_NB,BA:1672,SEX_T,2021,130.149,,R1:3513,
SWZ,EMP_NIFL_SEX_NB,BA:1672,SEX_M,2021,58.056,,R1:3513,
SWZ,EMP_NIFL_SEX_NB,BA:1672,SEX_F,2021,72.093,,R1:3513,
SWZ,EMP_NIFL_SEX_NB,BA:1672,SEX_T,2016,171.659,,R1:3513,
SWZ,EMP_NIFL_SEX_NB,BA:1672,SEX_M,2016,81.969,,R1:3513,
SWZ,EMP_NIFL_SEX_NB,BA:1672,SEX_F,2016,89.691,,R1:3513,
SYC,EMP_NIFL_SEX_NB,BA:2524,SEX_T,2020,8.234,,R1:3513,
SYC,EMP_NIFL_SEX_NB,BA:2524,SEX_M,2020,5.993,,R1:3513,
SYC,EMP_NIFL_SEX_NB,BA:2524,SEX_F,2020,2.242,,R1:3513,
SYC,EMP_NIFL_SEX_NB,BA:2524,SEX_T,2019,7.304,,R1:3513,
SYC,EMP_NIFL_SEX_NB,BA:2524,SEX_M,2019,5.125,,R1:3513,
SYC,EMP_NIFL_SEX_NB,BA:2524,SEX_F,2019,2.179,,R1:3513,
TCD,EMP_NIFL_SEX_NB,BB:15712,SEX_T,2018,4164.711,,R1:3513,
TCD,EMP_NIFL_SEX_NB,BB:15712,SEX_M,2018,2253.003,,R1:3513,
TCD,EMP_NIFL_SEX_NB,BB:15712,SEX_F,2018,1911.708,,R1:3513,
TGO,EMP_NIFL_SEX_NB,BA:14123,SEX_T,2017,1905.004,B,R1:3513_T3:240,I11:264
TGO,EMP_NIFL_SEX_NB,BA:14123,SEX_M,2017,842.501,B,R1:3513_T3:240,I11:264
TGO,EMP_NIFL_SEX_NB,BA:14123,SEX_F,2017,1062.503,B,R1:3513_T3:240,I11:264
TGO,EMP_NIFL_SEX_NB,BB:16196,SEX_T,2022,3104.839,,R1:3513,
TGO,EMP_NIFL_SEX_NB,BB:16196,SEX_M,2022,1436.486,,R1:3513,
TGO,EMP_NIFL_SEX_NB,BB:16196,SEX_F,2022,1668.353,,R1:3513,
TGO,EMP_NIFL_SEX_NB,BB:16196,SEX_T,2019,3095.93,,R1:3513,
TGO,EMP_NIFL_SEX_NB,BB:16196,SEX_M,2019,1444.04,,R1:3513,
TGO,EMP_NIFL_SEX_NB,BB:16196,SEX_F,2019,1651.89,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_T,2018,24888.964,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_M,2018,13460.608,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_F,2018,11428.355,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_T,2017,25420.469,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_M,2017,13932.245,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_F,2017,11488.224,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_T,2016,28646.413,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_M,2016,15678.677,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_F,2016,12967.736,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_T,2015,28608.146,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_M,2015,15698.143,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_F,2015,12910.003,,R1:3513,
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_T,2014,29123.089,B,R1:3513,I11:264
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_M,2014,16017.888,B,R1:3513,I11:264
THA,EMP_NIFL_SEX_NB,BX:14100,SEX_F,2014,13105.201,B,R1:3513,I11:264
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_T,2021,220.539,,R1:3513,
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_M,2021,128.75,,R1:3513,
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_F,2021,91.789,,R1:3513,
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_T,2013,309.153,B,R1:3513,I11:264
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_M,2013,181.048,B,R1:3513,I11:264
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_F,2013,128.105,B,R1:3513,I11:264
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_T,2010,180.156,B,R1:3513,I11:264
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_M,2010,122.841,B,R1:3513,I11:264
TLS,EMP_NIFL_SEX_NB,BA:3050,SEX_F,2010,57.315,B,R1:3513,I11:264
TON,EMP_NIFL_SEX_NB,BA:1712,SEX_T,2018,26.891,B,R1:3513,I11:264
TON,EMP_NIFL_SEX_NB,BA:1712,SEX_M,2018,15.957,B,R1:3513,I11:264
TON,EMP_NIFL_SEX_NB,BA:1712,SEX_F,2018,10.934,B,R1:3513,I11:264
TUN,EMP_NIFL_SEX_NB,BA:743,SEX_T,2019,1304.227,,R1:3513_S3:9,
TUN,EMP_NIFL_SEX_NB,BA:743,SEX_M,2019,1019.438,,R1:3513_S3:9,
TUN,EMP_NIFL_SEX_NB,BA:743,SEX_F,2019,284.789,,R1:3513_S3:9,
TUN,EMP_NIFL_SEX_NB,BA:15955,SEX_T,2014,1813.694,B,R1:3513_S3:9,I11:264
TUN,EMP_NIFL_SEX_NB,BA:15955,SEX_M,2014,1395.07,B,R1:3513_S3:9,I11:264
TUN,EMP_NIFL_SEX_NB,BA:15955,SEX_F,2014,418.624,B,R1:3513_S3:9,I11:264
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2022,8641.176,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2022,5033.135,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2022,3608.041,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2021,8606.49,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2021,5234.703,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2021,3371.787,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2020,8424.246,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2020,5217.302,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2020,3206.944,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2019,9895.965,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2019,6010.608,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2019,3885.357,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2018,9986.533,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2018,5931.987,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2018,4054.546,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2017,9866.562,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2017,5804.916,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2017,4061.645,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2016,9396.949,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2016,5549.227,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2016,3847.722,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2015,9259.49,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2015,5369.174,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2015,3890.316,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2014,9413.195,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2014,5509.172,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2014,3904.024,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2013,9649.952,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2013,5543.088,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2013,4106.864,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2012,9967.532,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2012,5863.944,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2012,4103.588,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2011,10415.843,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2011,6241.628,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2011,4174.215,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2010,10031.306,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2010,6142.544,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2010,3888.762,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2009,9587.884,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2009,6036.166,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2009,3551.718,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2008,9353.327,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2008,6048.913,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2008,3304.415,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2007,9546.039,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2007,6263.768,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2007,3282.271,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2006,9751.174,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2006,6403.253,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2006,3347.921,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2005,9841.864,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2005,6467.349,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2005,3374.515,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2004,10015.786,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2004,6572.42,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2004,3443.366,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2003,11023.704,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2003,6794.524,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2003,4229.18,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2002,11212.988,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2002,6747.055,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2002,4465.933,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2001,11493.597,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2001,7080.126,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2001,4413.471,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_T,2000,11218.472,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_M,2000,7059.259,,R1:3513,
TUR,EMP_NIFL_SEX_NB,BA:622,SEX_F,2000,4159.214,,R1:3513,
TUV,EMP_NIFL_SEX_NB,AA:1732,SEX_T,2022,0.597,,R1:3513,
TUV,EMP_NIFL_SEX_NB,AA:1732,SEX_M,2022,0.375,,R1:3513,
TUV,EMP_NIFL_SEX_NB,AA:1732,SEX_F,2022,0.222,,R1:3513,
TZA,EMP_NIFL_SEX_NB,BA:1743,SEX_T,2020,23347.146,B,R1:3513,I11:264
TZA,EMP_NIFL_SEX_NB,BA:1743,SEX_M,2020,11585.425,B,R1:3513,I11:264
TZA,EMP_NIFL_SEX_NB,BA:1743,SEX_F,2020,11761.72,B,R1:3513,I11:264
TZA,EMP_NIFL_SEX_NB,BA:1743,SEX_T,2014,19222.745,B,R1:3513,I11:264
TZA,EMP_NIFL_SEX_NB,BA:1743,SEX_M,2014,9509.772,B,R1:3513,I11:264
TZA,EMP_NIFL_SEX_NB,BA:1743,SEX_F,2014,9712.973,B,R1:3513,I11:264
UGA,EMP_NIFL_SEX_NB,BA:13047,SEX_T,2021,17075.429,,R1:3513,
UGA,EMP_NIFL_SEX_NB,BA:13047,SEX_M,2021,8597.497,,R1:3513,
UGA,EMP_NIFL_SEX_NB,BA:13047,SEX_F,2021,8477.933,,R1:3513,
